session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_105956,WALK_1P_AWAY,0.005,1901594,17,WALK,AWAY,1,P02,LAB01,0,1,-348,1219,-8,360
20260910_105956,WALK_1P_AWAY,0.005,1901594,17,WALK,AWAY,1,P02,LAB01,1,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.005,1901594,17,WALK,AWAY,1,P02,LAB01,2,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.007,1990481,18,WALK,AWAY,1,P02,LAB01,0,1,-349,1219,-8,360
20260910_105956,WALK_1P_AWAY,0.007,1990481,18,WALK,AWAY,1,P02,LAB01,1,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.007,1990481,18,WALK,AWAY,1,P02,LAB01,2,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.010,2079622,19,WALK,AWAY,1,P02,LAB01,0,1,-352,1228,0,360
20260910_105956,WALK_1P_AWAY,0.010,2079622,19,WALK,AWAY,1,P02,LAB01,1,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.010,2079622,19,WALK,AWAY,1,P02,LAB01,2,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.015,2168576,20,WALK,AWAY,1,P02,LAB01,0,1,-346,1243,0,360
20260910_105956,WALK_1P_AWAY,0.015,2168576,20,WALK,AWAY,1,P02,LAB01,1,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.015,2168576,20,WALK,AWAY,1,P02,LAB01,2,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.019,2257687,21,WALK,AWAY,1,P02,LAB01,0,1,-338,1261,0,360
20260910_105956,WALK_1P_AWAY,0.019,2257687,21,WALK,AWAY,1,P02,LAB01,1,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.019,2257687,21,WALK,AWAY,1,P02,LAB01,2,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.020,2346411,22,WALK,AWAY,1,P02,LAB01,0,1,-325,1276,0,360
20260910_105956,WALK_1P_AWAY,0.020,2346411,22,WALK,AWAY,1,P02,LAB01,1,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.020,2346411,22,WALK,AWAY,1,P02,LAB01,2,0,0,0,0,0
20260910_105956,WALK_1P_AWAY,0.022,2435649,23,WALK,AWAY,1,P02,LAB01,0,1,-309,1290,0,360
20260910_105956,WALK_1P_AWAY,0.022,2435649,23,WALK,AWAY,1,P02,LAB01,1,0,0,0,0,0
