session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_113706,FAST_1P_AWAY,0.002,1938678,18,FAST,AWAY,1,P03,LAB01,0,1,-567,588,72,360
20260910_113706,FAST_1P_AWAY,0.002,1938678,18,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.002,1938678,18,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.003,2027250,19,FAST,AWAY,1,P03,LAB01,0,1,-611,595,72,360
20260910_113706,FAST_1P_AWAY,0.003,2027250,19,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.003,2027250,19,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.004,2116451,20,FAST,AWAY,1,P03,LAB01,0,1,-649,607,72,360
20260910_113706,FAST_1P_AWAY,0.004,2116451,20,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.004,2116451,20,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.005,2205528,21,FAST,AWAY,1,P03,LAB01,0,1,-682,621,72,360
20260910_113706,FAST_1P_AWAY,0.005,2205528,21,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.005,2205528,21,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.005,2294267,22,FAST,AWAY,1,P03,LAB01,0,1,-692,653,64,360
20260910_113706,FAST_1P_AWAY,0.005,2294267,22,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.005,2294267,22,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.007,2383651,23,FAST,AWAY,1,P03,LAB01,0,1,-651,709,32,360
20260910_113706,FAST_1P_AWAY,0.007,2383651,23,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.007,2383651,23,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.008,2472473,24,FAST,AWAY,1,P03,LAB01,0,1,-599,775,32,360
20260910_113706,FAST_1P_AWAY,0.008,2472473,24,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.008,2472473,24,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.009,2561044,25,FAST,AWAY,1,P03,LAB01,0,1,-568,834,24,360
20260910_113706,FAST_1P_AWAY,0.009,2561044,25,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.009,2561044,25,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.009,2649876,26,FAST,AWAY,1,P03,LAB01,0,1,-542,889,48,360
20260910_113706,FAST_1P_AWAY,0.009,2649876,26,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.009,2649876,26,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.010,2739330,27,FAST,AWAY,1,P03,LAB01,0,1,-523,940,48,360
20260910_113706,FAST_1P_AWAY,0.010,2739330,27,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.010,2739330,27,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.011,2828278,28,FAST,AWAY,1,P03,LAB01,0,1,-506,985,48,360
20260910_113706,FAST_1P_AWAY,0.011,2828278,28,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.011,2828278,28,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.012,2917353,29,FAST,AWAY,1,P03,LAB01,0,1,-491,1026,48,360
20260910_113706,FAST_1P_AWAY,0.012,2917353,29,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.012,2917353,29,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.014,3006029,30,FAST,AWAY,1,P03,LAB01,0,1,-477,1063,48,360
20260910_113706,FAST_1P_AWAY,0.014,3006029,30,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.014,3006029,30,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.014,3095320,31,FAST,AWAY,1,P03,LAB01,0,1,-456,1102,-16,360
20260910_113706,FAST_1P_AWAY,0.014,3095320,31,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.014,3095320,31,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.015,3184274,32,FAST,AWAY,1,P03,LAB01,0,1,-439,1134,0,360
20260910_113706,FAST_1P_AWAY,0.015,3184274,32,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.015,3184274,32,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.016,3273257,33,FAST,AWAY,1,P03,LAB01,0,1,-435,1138,8,360
20260910_113706,FAST_1P_AWAY,0.016,3273257,33,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.016,3273257,33,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.016,3362106,34,FAST,AWAY,1,P03,LAB01,0,1,-431,1140,8,360
20260910_113706,FAST_1P_AWAY,0.016,3362106,34,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.016,3362106,34,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.017,3451209,35,FAST,AWAY,1,P03,LAB01,0,1,-420,1143,16,360
20260910_113706,FAST_1P_AWAY,0.017,3451209,35,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.017,3451209,35,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.018,3540327,36,FAST,AWAY,1,P03,LAB01,0,1,-416,1149,8,360
20260910_113706,FAST_1P_AWAY,0.018,3540327,36,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.018,3540327,36,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.019,3629306,37,FAST,AWAY,1,P03,LAB01,0,1,-412,1154,-8,360
20260910_113706,FAST_1P_AWAY,0.019,3629306,37,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.019,3629306,37,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.020,3718294,38,FAST,AWAY,1,P03,LAB01,0,1,-410,1159,-8,360
20260910_113706,FAST_1P_AWAY,0.020,3718294,38,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.020,3718294,38,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.021,3807247,39,FAST,AWAY,1,P03,LAB01,0,1,-401,1166,-16,360
20260910_113706,FAST_1P_AWAY,0.021,3807247,39,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.021,3807247,39,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113706,FAST_1P_AWAY,0.021,3896189,40,FAST,AWAY,1,P03,LAB01,0,1,-391,1174,-16,360
20260910_113706,FAST_1P_AWAY,0.021,3896189,40,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
