session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_111732,FAST_1P_APPROACH,0.007,1939613,18,FAST,APPROACH,1,P03,LAB01,0,1,99,196,8,360
20260910_111732,FAST_1P_APPROACH,0.007,1939613,18,FAST,APPROACH,1,P03,LAB01,1,1,1737,6170,0,360
20260910_111732,FAST_1P_APPROACH,0.007,1939613,18,FAST,APPROACH,1,P03,LAB01,2,1,-3218,2947,-8,360
20260910_111732,FAST_1P_APPROACH,0.010,2028935,19,FAST,APPROACH,1,P03,LAB01,0,1,98,196,0,360
20260910_111732,FAST_1P_APPROACH,0.010,2028935,19,FAST,APPROACH,1,P03,LAB01,1,1,1713,6171,0,360
20260910_111732,FAST_1P_APPROACH,0.010,2028935,19,FAST,APPROACH,1,P03,LAB01,2,1,-3222,2941,8,360
20260910_111732,FAST_1P_APPROACH,0.019,2117666,20,FAST,APPROACH,1,P03,LAB01,0,1,96,197,0,360
20260910_111732,FAST_1P_APPROACH,0.019,2117666,20,FAST,APPROACH,1,P03,LAB01,1,1,1713,6171,0,360
20260910_111732,FAST_1P_APPROACH,0.019,2117666,20,FAST,APPROACH,1,P03,LAB01,2,1,-3226,2934,16,360
20260910_111732,FAST_1P_APPROACH,0.024,2206678,21,FAST,APPROACH,1,P03,LAB01,0,1,94,197,0,360
20260910_111732,FAST_1P_APPROACH,0.024,2206678,21,FAST,APPROACH,1,P03,LAB01,1,1,1713,6171,0,360
20260910_111732,FAST_1P_APPROACH,0.024,2206678,21,FAST,APPROACH,1,P03,LAB01,2,1,-3230,2927,16,360
20260910_111732,FAST_1P_APPROACH,0.030,2295348,22,FAST,APPROACH,1,P03,LAB01,0,1,92,198,0,360
20260910_111732,FAST_1P_APPROACH,0.030,2295348,22,FAST,APPROACH,1,P03,LAB01,1,1,1713,6171,0,360
20260910_111732,FAST_1P_APPROACH,0.030,2295348,22,FAST,APPROACH,1,P03,LAB01,2,1,-3235,2920,16,360
20260910_111732,FAST_1P_APPROACH,0.035,2384516,23,FAST,APPROACH,1,P03,LAB01,0,1,91,198,0,360
20260910_111732,FAST_1P_APPROACH,0.035,2384516,23,FAST,APPROACH,1,P03,LAB01,1,1,1713,6171,0,360
20260910_111732,FAST_1P_APPROACH,0.035,2384516,23,FAST,APPROACH,1,P03,LAB01,2,1,-3239,2914,16,360
