session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_101021,STILL_1P_NA,0.005,1892995,17,STILL,NA,1,P01,LAB01,0,1,-880,1084,0,360
20260910_101021,STILL_1P_NA,0.005,1892995,17,STILL,NA,1,P01,LAB01,1,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.005,1892995,17,STILL,NA,1,P01,LAB01,2,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.009,1982055,18,STILL,NA,1,P01,LAB01,0,1,-882,1083,0,360
20260910_101021,STILL_1P_NA,0.009,1982055,18,STILL,NA,1,P01,LAB01,1,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.009,1982055,18,STILL,NA,1,P01,LAB01,2,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.011,2071072,19,STILL,NA,1,P01,LAB01,0,1,-883,1082,0,360
20260910_101021,STILL_1P_NA,0.011,2071072,19,STILL,NA,1,P01,LAB01,1,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.011,2071072,19,STILL,NA,1,P01,LAB01,2,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.013,2160250,20,STILL,NA,1,P01,LAB01,0,1,-884,1080,0,360
20260910_101021,STILL_1P_NA,0.013,2160250,20,STILL,NA,1,P01,LAB01,1,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.013,2160250,20,STILL,NA,1,P01,LAB01,2,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.014,2249099,21,STILL,NA,1,P01,LAB01,0,1,-886,1077,0,360
20260910_101021,STILL_1P_NA,0.014,2249099,21,STILL,NA,1,P01,LAB01,1,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.014,2249099,21,STILL,NA,1,P01,LAB01,2,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.016,2338216,22,STILL,NA,1,P01,LAB01,0,1,-889,1074,0,360
20260910_101021,STILL_1P_NA,0.016,2338216,22,STILL,NA,1,P01,LAB01,1,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.016,2338216,22,STILL,NA,1,P01,LAB01,2,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.017,2427099,23,STILL,NA,1,P01,LAB01,0,1,-891,1074,0,360
20260910_101021,STILL_1P_NA,0.017,2427099,23,STILL,NA,1,P01,LAB01,1,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.017,2427099,23,STILL,NA,1,P01,LAB01,2,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.018,2516202,24,STILL,NA,1,P01,LAB01,0,1,-892,1075,0,360
20260910_101021,STILL_1P_NA,0.018,2516202,24,STILL,NA,1,P01,LAB01,1,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.018,2516202,24,STILL,NA,1,P01,LAB01,2,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.019,2604945,25,STILL,NA,1,P01,LAB01,0,1,-893,1077,0,360
20260910_101021,STILL_1P_NA,0.019,2604945,25,STILL,NA,1,P01,LAB01,1,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.019,2604945,25,STILL,NA,1,P01,LAB01,2,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.020,2693989,26,STILL,NA,1,P01,LAB01,0,1,-894,1080,0,360
20260910_101021,STILL_1P_NA,0.020,2693989,26,STILL,NA,1,P01,LAB01,1,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.020,2693989,26,STILL,NA,1,P01,LAB01,2,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.023,2783093,27,STILL,NA,1,P01,LAB01,0,1,-895,1084,0,360
20260910_101021,STILL_1P_NA,0.023,2783093,27,STILL,NA,1,P01,LAB01,1,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.023,2783093,27,STILL,NA,1,P01,LAB01,2,0,0,0,0,0
20260910_101021,STILL_1P_NA,0.024,2872267,28,STILL,NA,1,P01,LAB01,0,1,-895,1094,0,360
