session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_111318,FAST_1P_APPROACH,0.004,1903223,17,FAST,APPROACH,1,P03,LAB01,0,1,-1670,6022,0,360
20260910_111318,FAST_1P_APPROACH,0.004,1903223,17,FAST,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.004,1903223,17,FAST,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.008,1992425,18,FAST,APPROACH,1,P03,LAB01,0,1,-1683,6023,0,360
20260910_111318,FAST_1P_APPROACH,0.008,1992425,18,FAST,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.008,1992425,18,FAST,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.014,2081377,19,FAST,APPROACH,1,P03,LAB01,0,1,-1696,6024,0,360
20260910_111318,FAST_1P_APPROACH,0.014,2081377,19,FAST,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.014,2081377,19,FAST,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.020,2170390,20,FAST,APPROACH,1,P03,LAB01,0,1,-1710,6029,0,360
20260910_111318,FAST_1P_APPROACH,0.020,2170390,20,FAST,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.020,2170390,20,FAST,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.028,2259494,21,FAST,APPROACH,1,P03,LAB01,0,1,-1724,6036,0,360
20260910_111318,FAST_1P_APPROACH,0.028,2259494,21,FAST,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.028,2259494,21,FAST,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.034,2348326,22,FAST,APPROACH,1,P03,LAB01,0,1,-1735,6041,0,360
20260910_111318,FAST_1P_APPROACH,0.034,2348326,22,FAST,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.034,2348326,22,FAST,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.037,2437344,23,FAST,APPROACH,1,P03,LAB01,0,1,-1743,6045,0,360
20260910_111318,FAST_1P_APPROACH,0.037,2437344,23,FAST,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.037,2437344,23,FAST,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.041,2526093,24,FAST,APPROACH,1,P03,LAB01,0,1,-1752,6049,0,360
20260910_111318,FAST_1P_APPROACH,0.041,2526093,24,FAST,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.041,2526093,24,FAST,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.044,2615203,25,FAST,APPROACH,1,P03,LAB01,0,1,-1760,6052,0,360
20260910_111318,FAST_1P_APPROACH,0.044,2615203,25,FAST,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.044,2615203,25,FAST,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.048,2704250,26,FAST,APPROACH,1,P03,LAB01,0,1,-1768,6056,0,360
20260910_111318,FAST_1P_APPROACH,0.048,2704250,26,FAST,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.048,2704250,26,FAST,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_111318,FAST_1P_APPROACH,0.050,2793480,27,FAST,APPROACH,1,P03,LAB01,0,1,-1776,6059,0,360
20260910_111318,FAST_1P_APPROACH,0.050,2793480,27,FAST,APPROACH,1,P03,LAB01,1,0,0,0,0,0
