session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_113719,FAST_1P_AWAY,0.001,1934696,17,FAST,AWAY,1,P03,LAB01,0,1,218,721,39,360
20260910_113719,FAST_1P_AWAY,0.001,1934696,17,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113719,FAST_1P_AWAY,0.001,1934696,17,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113719,FAST_1P_AWAY,0.002,2023899,18,FAST,AWAY,1,P03,LAB01,0,1,145,814,48,360
20260910_113719,FAST_1P_AWAY,0.002,2023899,18,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113719,FAST_1P_AWAY,0.002,2023899,18,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113719,FAST_1P_AWAY,0.003,2112850,19,FAST,AWAY,1,P03,LAB01,0,1,23,905,24,360
20260910_113719,FAST_1P_AWAY,0.003,2112850,19,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113719,FAST_1P_AWAY,0.003,2112850,19,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113719,FAST_1P_AWAY,0.003,2202336,20,FAST,AWAY,1,P03,LAB01,0,1,-70,994,-56,360
20260910_113719,FAST_1P_AWAY,0.003,2202336,20,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113719,FAST_1P_AWAY,0.003,2202336,20,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113719,FAST_1P_AWAY,0.004,2291253,21,FAST,AWAY,1,P03,LAB01,0,1,-144,1081,-32,360
20260910_113719,FAST_1P_AWAY,0.004,2291253,21,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113719,FAST_1P_AWAY,0.004,2291253,21,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
