session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_103929,WALK_1P_APPROACH,0.003,1856771,17,WALK,APPROACH,1,P03,LAB01,0,1,2147,5409,0,360
20260910_103929,WALK_1P_APPROACH,0.003,1856771,17,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_103929,WALK_1P_APPROACH,0.003,1856771,17,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_103929,WALK_1P_APPROACH,0.005,1945818,18,WALK,APPROACH,1,P03,LAB01,0,1,2147,5417,0,360
20260910_103929,WALK_1P_APPROACH,0.005,1945818,18,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_103929,WALK_1P_APPROACH,0.005,1945818,18,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_103929,WALK_1P_APPROACH,0.007,2034958,19,WALK,APPROACH,1,P03,LAB01,0,1,2143,5424,0,360
20260910_103929,WALK_1P_APPROACH,0.007,2034958,19,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_103929,WALK_1P_APPROACH,0.007,2034958,19,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_103929,WALK_1P_APPROACH,0.008,2123936,20,WALK,APPROACH,1,P03,LAB01,0,1,2137,5431,0,360
20260910_103929,WALK_1P_APPROACH,0.008,2123936,20,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_103929,WALK_1P_APPROACH,0.008,2123936,20,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_103929,WALK_1P_APPROACH,0.009,2212798,21,WALK,APPROACH,1,P03,LAB01,0,1,2131,5438,0,360
20260910_103929,WALK_1P_APPROACH,0.009,2212798,21,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_103929,WALK_1P_APPROACH,0.009,2212798,21,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_103929,WALK_1P_APPROACH,0.010,2301776,22,WALK,APPROACH,1,P03,LAB01,0,1,2129,5439,0,360
