session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_104353,WALK_1P_APPROACH,0.033,1903011,17,WALK,APPROACH,1,P03,LAB01,0,1,1397,5860,0,360
20260910_104353,WALK_1P_APPROACH,0.033,1903011,17,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.033,1903011,17,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.035,1992142,18,WALK,APPROACH,1,P03,LAB01,0,1,1253,5928,0,360
20260910_104353,WALK_1P_APPROACH,0.035,1992142,18,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.035,1992142,18,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.037,2080854,19,WALK,APPROACH,1,P03,LAB01,0,1,1123,5989,0,360
20260910_104353,WALK_1P_APPROACH,0.037,2080854,19,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.037,2080854,19,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.039,2170198,20,WALK,APPROACH,1,P03,LAB01,0,1,1005,6044,0,360
20260910_104353,WALK_1P_APPROACH,0.039,2170198,20,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.039,2170198,20,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.041,2259121,21,WALK,APPROACH,1,P03,LAB01,0,1,899,6094,0,360
20260910_104353,WALK_1P_APPROACH,0.041,2259121,21,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.041,2259121,21,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.044,2348018,22,WALK,APPROACH,1,P03,LAB01,0,1,865,6110,0,360
20260910_104353,WALK_1P_APPROACH,0.044,2348018,22,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.044,2348018,22,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.046,2436970,23,WALK,APPROACH,1,P03,LAB01,0,1,832,6126,0,360
20260910_104353,WALK_1P_APPROACH,0.046,2436970,23,WALK,APPROACH,1,P03,LAB01,1,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.046,2436970,23,WALK,APPROACH,1,P03,LAB01,2,0,0,0,0,0
20260910_104353,WALK_1P_APPROACH,0.047,2525852,24,WALK,APPROACH,1,P03,LAB01,0,1,800,6141,0,360
