session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_105324,STILL_1P_NA,0.002,1870801,17,STILL,NA,1,P02,LAB01,0,1,-838,1982,0,360
20260910_105324,STILL_1P_NA,0.002,1870801,17,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.002,1870801,17,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.003,1959724,18,STILL,NA,1,P02,LAB01,0,1,-837,1982,0,360
20260910_105324,STILL_1P_NA,0.003,1959724,18,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.003,1959724,18,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.004,2048416,19,STILL,NA,1,P02,LAB01,0,1,-836,1983,0,360
20260910_105324,STILL_1P_NA,0.004,2048416,19,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.004,2048416,19,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.004,2137656,20,STILL,NA,1,P02,LAB01,0,1,-837,1983,0,360
20260910_105324,STILL_1P_NA,0.004,2137656,20,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.004,2137656,20,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.005,2226609,21,STILL,NA,1,P02,LAB01,0,1,-836,1980,0,360
20260910_105324,STILL_1P_NA,0.005,2226609,21,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.005,2226609,21,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.006,2315588,22,STILL,NA,1,P02,LAB01,0,1,-829,1980,0,360
20260910_105324,STILL_1P_NA,0.006,2315588,22,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.006,2315588,22,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.007,2404381,23,STILL,NA,1,P02,LAB01,0,1,-823,1982,0,360
20260910_105324,STILL_1P_NA,0.007,2404381,23,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.007,2404381,23,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.008,2493615,24,STILL,NA,1,P02,LAB01,0,1,-821,1983,0,360
20260910_105324,STILL_1P_NA,0.008,2493615,24,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.008,2493615,24,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.009,2582499,25,STILL,NA,1,P02,LAB01,0,1,-823,1984,0,360
20260910_105324,STILL_1P_NA,0.009,2582499,25,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.009,2582499,25,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.010,2671615,26,STILL,NA,1,P02,LAB01,0,1,-822,1988,0,360
20260910_105324,STILL_1P_NA,0.010,2671615,26,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.010,2671615,26,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.011,2760313,27,STILL,NA,1,P02,LAB01,0,1,-814,1989,0,360
20260910_105324,STILL_1P_NA,0.011,2760313,27,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.011,2760313,27,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.013,2849642,28,STILL,NA,1,P02,LAB01,0,1,-809,1990,0,360
20260910_105324,STILL_1P_NA,0.013,2849642,28,STILL,NA,1,P02,LAB01,1,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.013,2849642,28,STILL,NA,1,P02,LAB01,2,0,0,0,0,0
20260910_105324,STILL_1P_NA,0.014,2938430,29,STILL,NA,1,P02,LAB01,0,1,-805,1991,0,360
