session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_110053,WALK_1P_AWAY,0.005,1885281,17,WALK,AWAY,1,P01,LAB01,0,1,-252,1534,-39,360
20260910_110053,WALK_1P_AWAY,0.005,1885281,17,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.005,1885281,17,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.009,1974235,18,WALK,AWAY,1,P01,LAB01,0,1,-86,1531,-39,360
20260910_110053,WALK_1P_AWAY,0.009,1974235,18,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.009,1974235,18,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.012,2063554,19,WALK,AWAY,1,P01,LAB01,0,1,45,1541,-16,360
20260910_110053,WALK_1P_AWAY,0.012,2063554,19,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.012,2063554,19,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.014,2152602,20,WALK,AWAY,1,P01,LAB01,0,1,167,1544,-16,360
20260910_110053,WALK_1P_AWAY,0.014,2152602,20,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.014,2152602,20,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.015,2241170,21,WALK,AWAY,1,P01,LAB01,0,1,248,1544,-24,360
20260910_110053,WALK_1P_AWAY,0.015,2241170,21,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.015,2241170,21,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.020,2330438,22,WALK,AWAY,1,P01,LAB01,0,1,223,1504,-24,360
20260910_110053,WALK_1P_AWAY,0.020,2330438,22,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.020,2330438,22,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.022,2419329,23,WALK,AWAY,1,P01,LAB01,0,1,184,1491,-48,360
20260910_110053,WALK_1P_AWAY,0.022,2419329,23,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.022,2419329,23,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.024,2508254,24,WALK,AWAY,1,P01,LAB01,0,1,135,1476,-48,360
20260910_110053,WALK_1P_AWAY,0.024,2508254,24,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.024,2508254,24,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.025,2597480,25,WALK,AWAY,1,P01,LAB01,0,1,84,1447,-32,360
20260910_110053,WALK_1P_AWAY,0.025,2597480,25,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.025,2597480,25,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.026,2686432,26,WALK,AWAY,1,P01,LAB01,0,1,43,1428,-56,360
20260910_110053,WALK_1P_AWAY,0.026,2686432,26,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.026,2686432,26,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.027,2775347,27,WALK,AWAY,1,P01,LAB01,0,1,2,1412,-16,360
20260910_110053,WALK_1P_AWAY,0.027,2775347,27,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.027,2775347,27,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.028,2864363,28,WALK,AWAY,1,P01,LAB01,0,1,-29,1387,-48,360
20260910_110053,WALK_1P_AWAY,0.028,2864363,28,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.028,2864363,28,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.029,2953317,29,WALK,AWAY,1,P01,LAB01,0,1,-47,1359,-24,360
20260910_110053,WALK_1P_AWAY,0.029,2953317,29,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.029,2953317,29,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.030,3042356,30,WALK,AWAY,1,P01,LAB01,0,1,-66,1324,-16,360
20260910_110053,WALK_1P_AWAY,0.030,3042356,30,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.030,3042356,30,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.031,3131216,31,WALK,AWAY,1,P01,LAB01,0,1,-97,1263,-16,360
20260910_110053,WALK_1P_AWAY,0.031,3131216,31,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.031,3131216,31,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.032,3220384,32,WALK,AWAY,1,P01,LAB01,0,1,-131,1209,-24,360
20260910_110053,WALK_1P_AWAY,0.032,3220384,32,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.032,3220384,32,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.033,3308845,33,WALK,AWAY,1,P01,LAB01,0,1,-170,1160,-32,360
20260910_110053,WALK_1P_AWAY,0.033,3308845,33,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.033,3308845,33,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.033,3398411,34,WALK,AWAY,1,P01,LAB01,0,1,-203,1111,-16,360
20260910_110053,WALK_1P_AWAY,0.033,3398411,34,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.033,3398411,34,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.034,3487649,35,WALK,AWAY,1,P01,LAB01,0,1,-235,1059,-16,360
20260910_110053,WALK_1P_AWAY,0.034,3487649,35,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.034,3487649,35,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.035,3576438,36,WALK,AWAY,1,P01,LAB01,0,1,-245,1023,-24,360
20260910_110053,WALK_1P_AWAY,0.035,3576438,36,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.035,3576438,36,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.036,3665170,37,WALK,AWAY,1,P01,LAB01,0,1,-266,1011,-39,360
20260910_110053,WALK_1P_AWAY,0.036,3665170,37,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.036,3665170,37,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.037,3754317,38,WALK,AWAY,1,P01,LAB01,0,1,-281,996,-56,360
20260910_110053,WALK_1P_AWAY,0.037,3754317,38,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.037,3754317,38,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.038,3843040,39,WALK,AWAY,1,P01,LAB01,0,1,-289,983,-39,360
20260910_110053,WALK_1P_AWAY,0.038,3843040,39,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.038,3843040,39,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.039,3932216,40,WALK,AWAY,1,P01,LAB01,0,1,-261,959,-39,360
20260910_110053,WALK_1P_AWAY,0.039,3932216,40,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.039,3932216,40,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.040,4021356,41,WALK,AWAY,1,P01,LAB01,0,1,-194,929,-48,360
20260910_110053,WALK_1P_AWAY,0.040,4021356,41,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.040,4021356,41,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.041,4110494,42,WALK,AWAY,1,P01,LAB01,0,1,-38,850,-39,360
20260910_110053,WALK_1P_AWAY,0.041,4110494,42,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.041,4110494,42,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.041,4199288,43,WALK,AWAY,1,P01,LAB01,0,1,109,763,-32,360
20260910_110053,WALK_1P_AWAY,0.041,4199288,43,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.041,4199288,43,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.042,4288108,44,WALK,AWAY,1,P01,LAB01,0,1,252,671,-32,360
20260910_110053,WALK_1P_AWAY,0.042,4288108,44,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.042,4288108,44,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.043,4377254,45,WALK,AWAY,1,P01,LAB01,0,1,387,582,-32,360
20260910_110053,WALK_1P_AWAY,0.043,4377254,45,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.043,4377254,45,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.045,4466356,46,WALK,AWAY,1,P01,LAB01,0,1,508,500,-32,360
20260910_110053,WALK_1P_AWAY,0.045,4466356,46,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.045,4466356,46,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.046,4555317,47,WALK,AWAY,1,P01,LAB01,0,1,615,425,-32,360
20260910_110053,WALK_1P_AWAY,0.046,4555317,47,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.046,4555317,47,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.046,4644163,48,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.046,4644163,48,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.046,4644163,48,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.047,4732936,49,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.047,4732936,49,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.047,4732936,49,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.048,4821794,50,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.048,4821794,50,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.048,4821794,50,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.061,4910934,51,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.061,4910934,51,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.061,4910934,51,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.150,5000093,52,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.150,5000093,52,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.150,5000093,52,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.239,5089108,53,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.239,5089108,53,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.239,5089108,53,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.328,5178369,54,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.328,5178369,54,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.328,5178369,54,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.417,5267356,55,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.417,5267356,55,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.417,5267356,55,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.506,5355936,56,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.506,5355936,56,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.506,5355936,56,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.595,5445097,57,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.595,5445097,57,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.595,5445097,57,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.684,5534019,58,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.684,5534019,58,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.684,5534019,58,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.773,5623093,59,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.773,5623093,59,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.773,5623093,59,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.862,5712043,60,WALK,AWAY,1,P01,LAB01,0,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.862,5712043,60,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.862,5712043,60,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.951,5801153,61,WALK,AWAY,1,P01,LAB01,0,1,-445,478,48,360
20260910_110053,WALK_1P_AWAY,0.951,5801153,61,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,0.951,5801153,61,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,1.040,5889740,62,WALK,AWAY,1,P01,LAB01,0,1,-446,484,72,360
20260910_110053,WALK_1P_AWAY,1.040,5889740,62,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,1.040,5889740,62,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,1.129,5979216,63,WALK,AWAY,1,P01,LAB01,0,1,-449,492,96,360
20260910_110053,WALK_1P_AWAY,1.129,5979216,63,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,1.129,5979216,63,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,1.217,6067508,64,WALK,AWAY,1,P01,LAB01,0,1,-452,502,79,360
20260910_110053,WALK_1P_AWAY,1.217,6067508,64,WALK,AWAY,1,P01,LAB01,1,0,0,0,0,0
20260910_110053,WALK_1P_AWAY,1.217,6067508,64,WALK,AWAY,1,P01,LAB01,2,0,0,0,0,0
