session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_110845,FAST_1P_APPROACH,0.003,1876894,17,FAST,APPROACH,1,P01,LAB01,0,1,-2439,5581,0,360
20260910_110845,FAST_1P_APPROACH,0.003,1876894,17,FAST,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.003,1876894,17,FAST,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.006,1965786,18,FAST,APPROACH,1,P01,LAB01,0,1,-2465,5579,0,360
20260910_110845,FAST_1P_APPROACH,0.006,1965786,18,FAST,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.006,1965786,18,FAST,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.010,2054894,19,FAST,APPROACH,1,P01,LAB01,0,1,-2555,5559,0,360
20260910_110845,FAST_1P_APPROACH,0.010,2054894,19,FAST,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.010,2054894,19,FAST,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.013,2143871,20,FAST,APPROACH,1,P01,LAB01,0,1,-2705,5509,0,360
20260910_110845,FAST_1P_APPROACH,0.013,2143871,20,FAST,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.013,2143871,20,FAST,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.017,2232703,21,FAST,APPROACH,1,P01,LAB01,0,1,-2789,5483,0,360
20260910_110845,FAST_1P_APPROACH,0.017,2232703,21,FAST,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.017,2232703,21,FAST,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.020,2321590,22,FAST,APPROACH,1,P01,LAB01,0,1,-2869,5457,0,360
20260910_110845,FAST_1P_APPROACH,0.020,2321590,22,FAST,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.020,2321590,22,FAST,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.022,2410631,23,FAST,APPROACH,1,P01,LAB01,0,1,-2918,5438,0,360
20260910_110845,FAST_1P_APPROACH,0.022,2410631,23,FAST,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.022,2410631,23,FAST,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.026,2499771,24,FAST,APPROACH,1,P01,LAB01,0,1,-2973,5407,0,360
20260910_110845,FAST_1P_APPROACH,0.026,2499771,24,FAST,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.026,2499771,24,FAST,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.027,2588350,25,FAST,APPROACH,1,P01,LAB01,0,1,-3021,5374,0,360
20260910_110845,FAST_1P_APPROACH,0.027,2588350,25,FAST,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_110845,FAST_1P_APPROACH,0.027,2588350,25,FAST,APPROACH,1,P01,LAB01,2,0,0,0,0,0
