session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_111031,FAST_1P_APPROACH,0.005,1861341,17,FAST,APPROACH,1,P02,LAB01,0,1,-2155,5752,0,360
20260910_111031,FAST_1P_APPROACH,0.005,1861341,17,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.005,1861341,17,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.008,1950191,18,FAST,APPROACH,1,P02,LAB01,0,1,-2077,5778,0,360
20260910_111031,FAST_1P_APPROACH,0.008,1950191,18,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.008,1950191,18,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.012,2039248,19,FAST,APPROACH,1,P02,LAB01,0,1,-2009,5797,0,360
20260910_111031,FAST_1P_APPROACH,0.012,2039248,19,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.012,2039248,19,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.014,2128157,20,FAST,APPROACH,1,P02,LAB01,0,1,-1950,5811,0,360
20260910_111031,FAST_1P_APPROACH,0.014,2128157,20,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.014,2128157,20,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.018,2217080,21,FAST,APPROACH,1,P02,LAB01,0,1,-1899,5823,0,360
20260910_111031,FAST_1P_APPROACH,0.018,2217080,21,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.018,2217080,21,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.023,2306061,22,FAST,APPROACH,1,P02,LAB01,0,1,-1857,5831,0,360
20260910_111031,FAST_1P_APPROACH,0.023,2306061,22,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.023,2306061,22,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.031,2395170,23,FAST,APPROACH,1,P02,LAB01,0,1,-1821,5838,0,360
20260910_111031,FAST_1P_APPROACH,0.031,2395170,23,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.031,2395170,23,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.034,2483942,24,FAST,APPROACH,1,P02,LAB01,0,1,-1791,5843,0,360
20260910_111031,FAST_1P_APPROACH,0.034,2483942,24,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.034,2483942,24,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.039,2573075,25,FAST,APPROACH,1,P02,LAB01,0,1,-1778,5845,0,360
20260910_111031,FAST_1P_APPROACH,0.039,2573075,25,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.039,2573075,25,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.042,2662053,26,FAST,APPROACH,1,P02,LAB01,0,1,-1780,5855,0,360
20260910_111031,FAST_1P_APPROACH,0.042,2662053,26,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.042,2662053,26,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.046,2751101,27,FAST,APPROACH,1,P02,LAB01,0,1,-1788,5867,0,360
20260910_111031,FAST_1P_APPROACH,0.046,2751101,27,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.046,2751101,27,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.049,2840107,28,FAST,APPROACH,1,P02,LAB01,0,1,-1794,5877,0,360
20260910_111031,FAST_1P_APPROACH,0.049,2840107,28,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.049,2840107,28,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.053,2929287,29,FAST,APPROACH,1,P02,LAB01,0,1,-1812,5878,0,360
20260910_111031,FAST_1P_APPROACH,0.053,2929287,29,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.053,2929287,29,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.056,3018238,30,FAST,APPROACH,1,P02,LAB01,0,1,-1816,5881,0,360
20260910_111031,FAST_1P_APPROACH,0.056,3018238,30,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.056,3018238,30,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.061,3107255,31,FAST,APPROACH,1,P02,LAB01,0,1,-1823,5883,0,360
20260910_111031,FAST_1P_APPROACH,0.061,3107255,31,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.061,3107255,31,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.064,3196036,32,FAST,APPROACH,1,P02,LAB01,0,1,-1830,5886,0,360
20260910_111031,FAST_1P_APPROACH,0.064,3196036,32,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.064,3196036,32,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.068,3285371,33,FAST,APPROACH,1,P02,LAB01,0,1,-1834,5892,0,360
20260910_111031,FAST_1P_APPROACH,0.068,3285371,33,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.068,3285371,33,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.070,3374296,34,FAST,APPROACH,1,P02,LAB01,0,1,-1840,5892,-8,360
20260910_111031,FAST_1P_APPROACH,0.070,3374296,34,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.070,3374296,34,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.074,3463364,35,FAST,APPROACH,1,P02,LAB01,0,1,-1852,5893,-8,360
20260910_111031,FAST_1P_APPROACH,0.074,3463364,35,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.074,3463364,35,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.076,3552190,36,FAST,APPROACH,1,P02,LAB01,0,1,-1862,5891,-8,360
20260910_111031,FAST_1P_APPROACH,0.076,3552190,36,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.076,3552190,36,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.081,3641335,37,FAST,APPROACH,1,P02,LAB01,0,1,-1876,5884,-8,360
20260910_111031,FAST_1P_APPROACH,0.081,3641335,37,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.081,3641335,37,FAST,APPROACH,1,P02,LAB01,2,0,0,0,0,0
20260910_111031,FAST_1P_APPROACH,0.087,3730157,38,FAST,APPROACH,1,P02,LAB01,0,1,-1885,5873,-8,360
20260910_111031,FAST_1P_APPROACH,0.087,3730157,38,FAST,APPROACH,1,P02,LAB01,1,0,0,0,0,0
