session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_102711,WALK_1P_APPROACH,0.005,1940356,18,WALK,APPROACH,1,P01,LAB01,0,1,-2156,5832,-112,360
20260910_102711,WALK_1P_APPROACH,0.005,1940356,18,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.005,1940356,18,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.008,2029400,19,WALK,APPROACH,1,P01,LAB01,0,1,-2189,5850,-112,360
20260910_102711,WALK_1P_APPROACH,0.008,2029400,19,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.008,2029400,19,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.009,2118291,20,WALK,APPROACH,1,P01,LAB01,0,1,-2312,5895,-104,360
20260910_102711,WALK_1P_APPROACH,0.009,2118291,20,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.009,2118291,20,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.011,2207427,21,WALK,APPROACH,1,P01,LAB01,0,1,-2538,5967,-79,360
20260910_102711,WALK_1P_APPROACH,0.011,2207427,21,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.011,2207427,21,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.012,2296441,22,WALK,APPROACH,1,P01,LAB01,0,1,-2745,6029,-79,360
20260910_102711,WALK_1P_APPROACH,0.012,2296441,22,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.012,2296441,22,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.013,2385482,23,WALK,APPROACH,1,P01,LAB01,0,1,-2929,6080,-79,360
20260910_102711,WALK_1P_APPROACH,0.013,2385482,23,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.013,2385482,23,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.013,2474179,24,WALK,APPROACH,1,P01,LAB01,0,1,-3091,6123,-79,360
20260910_102711,WALK_1P_APPROACH,0.013,2474179,24,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.013,2474179,24,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.014,2563326,25,WALK,APPROACH,1,P01,LAB01,0,1,-3230,6158,-79,360
20260910_102711,WALK_1P_APPROACH,0.014,2563326,25,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.014,2563326,25,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.015,2651936,26,WALK,APPROACH,1,P01,LAB01,0,1,-3349,6188,-79,360
20260910_102711,WALK_1P_APPROACH,0.015,2651936,26,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.015,2651936,26,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.016,2740976,27,WALK,APPROACH,1,P01,LAB01,0,1,-3450,6212,-79,360
20260910_102711,WALK_1P_APPROACH,0.016,2740976,27,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.016,2740976,27,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.017,2830243,28,WALK,APPROACH,1,P01,LAB01,0,1,-3517,6229,-8,360
20260910_102711,WALK_1P_APPROACH,0.017,2830243,28,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.017,2830243,28,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.018,2919031,29,WALK,APPROACH,1,P01,LAB01,0,1,-3569,6241,-8,360
20260910_102711,WALK_1P_APPROACH,0.018,2919031,29,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.018,2919031,29,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.019,3007931,30,WALK,APPROACH,1,P01,LAB01,0,1,-3591,6246,-8,360
20260910_102711,WALK_1P_APPROACH,0.019,3007931,30,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.019,3007931,30,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.021,3097004,31,WALK,APPROACH,1,P01,LAB01,0,1,-3610,6250,-8,360
20260910_102711,WALK_1P_APPROACH,0.021,3097004,31,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.021,3097004,31,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.021,3186270,32,WALK,APPROACH,1,P01,LAB01,0,1,-3587,6258,0,360
20260910_102711,WALK_1P_APPROACH,0.021,3186270,32,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.021,3186270,32,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_102711,WALK_1P_APPROACH,0.022,3274936,33,WALK,APPROACH,1,P01,LAB01,0,1,-3575,6261,0,360
20260910_102711,WALK_1P_APPROACH,0.022,3274936,33,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
