session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_113918,FAST_1P_AWAY,0.003,1884882,17,FAST,AWAY,1,P03,LAB01,0,1,-39,1086,8,360
20260910_113918,FAST_1P_AWAY,0.003,1884882,17,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113918,FAST_1P_AWAY,0.003,1884882,17,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113918,FAST_1P_AWAY,0.004,1973865,18,FAST,AWAY,1,P03,LAB01,0,1,-94,1071,8,360
20260910_113918,FAST_1P_AWAY,0.004,1973865,18,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113918,FAST_1P_AWAY,0.004,1973865,18,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113918,FAST_1P_AWAY,0.004,2062945,19,FAST,AWAY,1,P03,LAB01,0,1,-115,1070,8,360
20260910_113918,FAST_1P_AWAY,0.004,2062945,19,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113918,FAST_1P_AWAY,0.004,2062945,19,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113918,FAST_1P_AWAY,0.005,2151893,20,FAST,AWAY,1,P03,LAB01,0,1,-163,1071,8,360
20260910_113918,FAST_1P_AWAY,0.005,2151893,20,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113918,FAST_1P_AWAY,0.005,2151893,20,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113918,FAST_1P_AWAY,0.006,2241152,21,FAST,AWAY,1,P03,LAB01,0,1,-240,1068,8,360
20260910_113918,FAST_1P_AWAY,0.006,2241152,21,FAST,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_113918,FAST_1P_AWAY,0.006,2241152,21,FAST,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_113918,FAST_1P_AWAY,0.007,2329798,22,FAST,AWAY,1,P03,LAB01,0,1,-343,1041,8,360
