session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_104810,WALK_1P_AWAY,0.002,1888205,17,WALK,AWAY,1,P03,LAB01,0,1,-238,519,16,360
20260910_104810,WALK_1P_AWAY,0.002,1888205,17,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.002,1888205,17,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.004,1977468,18,WALK,AWAY,1,P03,LAB01,0,1,-299,478,24,360
20260910_104810,WALK_1P_AWAY,0.004,1977468,18,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.004,1977468,18,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.006,2066205,19,WALK,AWAY,1,P03,LAB01,0,1,-377,445,24,360
20260910_104810,WALK_1P_AWAY,0.006,2066205,19,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.006,2066205,19,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.007,2155054,20,WALK,AWAY,1,P03,LAB01,0,1,-461,420,24,360
20260910_104810,WALK_1P_AWAY,0.007,2155054,20,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.007,2155054,20,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.008,2244129,21,WALK,AWAY,1,P03,LAB01,0,1,-524,407,48,360
20260910_104810,WALK_1P_AWAY,0.008,2244129,21,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.008,2244129,21,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.009,2332998,22,WALK,AWAY,1,P03,LAB01,0,1,-450,410,72,360
20260910_104810,WALK_1P_AWAY,0.009,2332998,22,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.009,2332998,22,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.011,2422185,23,WALK,AWAY,1,P03,LAB01,0,1,-344,413,72,360
20260910_104810,WALK_1P_AWAY,0.011,2422185,23,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.011,2422185,23,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.011,2511076,24,WALK,AWAY,1,P03,LAB01,0,1,-148,437,24,360
20260910_104810,WALK_1P_AWAY,0.011,2511076,24,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.011,2511076,24,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.013,2600147,25,WALK,AWAY,1,P03,LAB01,0,1,32,466,24,360
20260910_104810,WALK_1P_AWAY,0.013,2600147,25,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.013,2600147,25,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.014,2688921,26,WALK,AWAY,1,P03,LAB01,0,1,139,536,48,360
20260910_104810,WALK_1P_AWAY,0.014,2688921,26,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.014,2688921,26,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.015,2778115,27,WALK,AWAY,1,P03,LAB01,0,1,63,669,48,360
20260910_104810,WALK_1P_AWAY,0.015,2778115,27,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.015,2778115,27,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.017,2866948,28,WALK,AWAY,1,P03,LAB01,0,1,-15,789,79,360
20260910_104810,WALK_1P_AWAY,0.017,2866948,28,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.017,2866948,28,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.018,2956144,29,WALK,AWAY,1,P03,LAB01,0,1,-96,898,96,360
20260910_104810,WALK_1P_AWAY,0.018,2956144,29,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.018,2956144,29,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.019,3045092,30,WALK,AWAY,1,P03,LAB01,0,1,-182,1002,96,360
20260910_104810,WALK_1P_AWAY,0.019,3045092,30,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.019,3045092,30,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.020,3134015,31,WALK,AWAY,1,P03,LAB01,0,1,-286,1079,24,360
20260910_104810,WALK_1P_AWAY,0.020,3134015,31,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.020,3134015,31,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.021,3222878,32,WALK,AWAY,1,P03,LAB01,0,1,-393,1144,24,360
20260910_104810,WALK_1P_AWAY,0.021,3222878,32,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.021,3222878,32,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.022,3311830,33,WALK,AWAY,1,P03,LAB01,0,1,-468,1198,32,360
20260910_104810,WALK_1P_AWAY,0.022,3311830,33,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.022,3311830,33,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.024,3400786,34,WALK,AWAY,1,P03,LAB01,0,1,-534,1245,32,360
20260910_104810,WALK_1P_AWAY,0.024,3400786,34,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.024,3400786,34,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.025,3489921,35,WALK,AWAY,1,P03,LAB01,0,1,-592,1284,32,360
20260910_104810,WALK_1P_AWAY,0.025,3489921,35,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.025,3489921,35,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.027,3578875,36,WALK,AWAY,1,P03,LAB01,0,1,-611,1343,-24,360
20260910_104810,WALK_1P_AWAY,0.027,3578875,36,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.027,3578875,36,WALK,AWAY,1,P03,LAB01,2,0,0,0,0,0
20260910_104810,WALK_1P_AWAY,0.028,3668065,37,WALK,AWAY,1,P03,LAB01,0,1,-587,1380,8,360
20260910_104810,WALK_1P_AWAY,0.028,3668065,37,WALK,AWAY,1,P03,LAB01,1,0,0,0,0,0
