session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_105035,STILL_1P_NA,0.034,1902856,17,STILL,NA,1,P03,LAB01,0,1,2212,5227,-8,360
20260910_105035,STILL_1P_NA,0.034,1902856,17,STILL,NA,1,P03,LAB01,1,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.034,1902856,17,STILL,NA,1,P03,LAB01,2,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.036,1991807,18,STILL,NA,1,P03,LAB01,0,1,2212,5217,-8,360
20260910_105035,STILL_1P_NA,0.036,1991807,18,STILL,NA,1,P03,LAB01,1,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.036,1991807,18,STILL,NA,1,P03,LAB01,2,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.037,2080945,19,STILL,NA,1,P03,LAB01,0,1,2212,5207,-8,360
20260910_105035,STILL_1P_NA,0.037,2080945,19,STILL,NA,1,P03,LAB01,1,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.037,2080945,19,STILL,NA,1,P03,LAB01,2,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.039,2170134,20,STILL,NA,1,P03,LAB01,0,1,2213,5197,0,360
20260910_105035,STILL_1P_NA,0.039,2170134,20,STILL,NA,1,P03,LAB01,1,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.039,2170134,20,STILL,NA,1,P03,LAB01,2,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.040,2258844,21,STILL,NA,1,P03,LAB01,0,1,2212,5188,0,360
20260910_105035,STILL_1P_NA,0.040,2258844,21,STILL,NA,1,P03,LAB01,1,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.040,2258844,21,STILL,NA,1,P03,LAB01,2,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.041,2348040,22,STILL,NA,1,P03,LAB01,0,1,2207,5182,0,360
20260910_105035,STILL_1P_NA,0.041,2348040,22,STILL,NA,1,P03,LAB01,1,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.041,2348040,22,STILL,NA,1,P03,LAB01,2,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.043,2436936,23,STILL,NA,1,P03,LAB01,0,1,2200,5177,0,360
20260910_105035,STILL_1P_NA,0.043,2436936,23,STILL,NA,1,P03,LAB01,1,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.043,2436936,23,STILL,NA,1,P03,LAB01,2,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.044,2526190,24,STILL,NA,1,P03,LAB01,0,1,2194,5172,0,360
20260910_105035,STILL_1P_NA,0.044,2526190,24,STILL,NA,1,P03,LAB01,1,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.044,2526190,24,STILL,NA,1,P03,LAB01,2,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.045,2615025,25,STILL,NA,1,P03,LAB01,0,1,2188,5167,0,360
20260910_105035,STILL_1P_NA,0.045,2615025,25,STILL,NA,1,P03,LAB01,1,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.045,2615025,25,STILL,NA,1,P03,LAB01,2,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.048,2704030,26,STILL,NA,1,P03,LAB01,0,1,2181,5162,0,360
20260910_105035,STILL_1P_NA,0.048,2704030,26,STILL,NA,1,P03,LAB01,1,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.048,2704030,26,STILL,NA,1,P03,LAB01,2,0,0,0,0,0
20260910_105035,STILL_1P_NA,0.048,2793047,27,STILL,NA,1,P03,LAB01,0,1,2181,5162,0,360
20260910_105035,STILL_1P_NA,0.048,2793047,27,STILL,NA,1,P03,LAB01,1,0,0,0,0,0
