session_id,scenario,pc_time_s,esp_time_us,frame_id,activity,direction,people_count,participants,environment,target_slot,valid,x_mm,y_mm,speed_cm_s,resolution_mm
20260910_103352,WALK_1P_APPROACH,0.003,1931579,17,WALK,APPROACH,1,P01,LAB01,0,1,-246,5839,0,360
20260910_103352,WALK_1P_APPROACH,0.003,1931579,17,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.003,1931579,17,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.005,2020685,18,WALK,APPROACH,1,P01,LAB01,0,1,-262,5844,0,360
20260910_103352,WALK_1P_APPROACH,0.005,2020685,18,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.005,2020685,18,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.008,2109548,19,WALK,APPROACH,1,P01,LAB01,0,1,-277,5849,0,360
20260910_103352,WALK_1P_APPROACH,0.008,2109548,19,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.008,2109548,19,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.009,2198993,20,WALK,APPROACH,1,P01,LAB01,0,1,-292,5854,0,360
20260910_103352,WALK_1P_APPROACH,0.009,2198993,20,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.009,2198993,20,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.010,2287600,21,WALK,APPROACH,1,P01,LAB01,0,1,-306,5859,0,360
20260910_103352,WALK_1P_APPROACH,0.010,2287600,21,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.010,2287600,21,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.013,2376801,22,WALK,APPROACH,1,P01,LAB01,0,1,-319,5863,0,360
20260910_103352,WALK_1P_APPROACH,0.013,2376801,22,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.013,2376801,22,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.014,2465564,23,WALK,APPROACH,1,P01,LAB01,0,1,-319,5863,0,360
20260910_103352,WALK_1P_APPROACH,0.014,2465564,23,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.014,2465564,23,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.015,2554615,24,WALK,APPROACH,1,P01,LAB01,0,1,-319,5863,0,360
20260910_103352,WALK_1P_APPROACH,0.015,2554615,24,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.015,2554615,24,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.016,2643564,25,WALK,APPROACH,1,P01,LAB01,0,1,-319,5863,0,360
20260910_103352,WALK_1P_APPROACH,0.016,2643564,25,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.016,2643564,25,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.017,2732854,26,WALK,APPROACH,1,P01,LAB01,0,1,-319,5863,0,360
20260910_103352,WALK_1P_APPROACH,0.017,2732854,26,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.017,2732854,26,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.019,2821778,27,WALK,APPROACH,1,P01,LAB01,0,1,-319,5863,0,360
20260910_103352,WALK_1P_APPROACH,0.019,2821778,27,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.019,2821778,27,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.021,2910636,28,WALK,APPROACH,1,P01,LAB01,0,1,-319,5863,0,360
20260910_103352,WALK_1P_APPROACH,0.021,2910636,28,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.021,2910636,28,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.021,2999588,29,WALK,APPROACH,1,P01,LAB01,0,1,-319,5863,0,360
20260910_103352,WALK_1P_APPROACH,0.021,2999588,29,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.021,2999588,29,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.022,3088600,30,WALK,APPROACH,1,P01,LAB01,0,1,-319,5863,0,360
20260910_103352,WALK_1P_APPROACH,0.022,3088600,30,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.022,3088600,30,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.023,3177801,31,WALK,APPROACH,1,P01,LAB01,0,1,-319,5863,0,360
20260910_103352,WALK_1P_APPROACH,0.023,3177801,31,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.023,3177801,31,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.024,3266842,32,WALK,APPROACH,1,P01,LAB01,0,1,-331,5858,0,360
20260910_103352,WALK_1P_APPROACH,0.024,3266842,32,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.024,3266842,32,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.024,3355579,33,WALK,APPROACH,1,P01,LAB01,0,1,-342,5853,0,360
20260910_103352,WALK_1P_APPROACH,0.024,3355579,33,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.024,3355579,33,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.026,3444559,34,WALK,APPROACH,1,P01,LAB01,0,1,-353,5848,0,360
20260910_103352,WALK_1P_APPROACH,0.026,3444559,34,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.026,3444559,34,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.029,3533478,35,WALK,APPROACH,1,P01,LAB01,0,1,-363,5842,0,360
20260910_103352,WALK_1P_APPROACH,0.029,3533478,35,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.029,3533478,35,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.030,3622559,36,WALK,APPROACH,1,P01,LAB01,0,1,-373,5837,0,360
20260910_103352,WALK_1P_APPROACH,0.030,3622559,36,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.030,3622559,36,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.031,3711291,37,WALK,APPROACH,1,P01,LAB01,0,1,-383,5832,0,360
20260910_103352,WALK_1P_APPROACH,0.031,3711291,37,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.031,3711291,37,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.031,3800458,38,WALK,APPROACH,1,P01,LAB01,0,1,-392,5828,0,360
20260910_103352,WALK_1P_APPROACH,0.031,3800458,38,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.031,3800458,38,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.034,3889848,39,WALK,APPROACH,1,P01,LAB01,0,1,-401,5823,0,360
20260910_103352,WALK_1P_APPROACH,0.034,3889848,39,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.034,3889848,39,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.035,3978674,40,WALK,APPROACH,1,P01,LAB01,0,1,-409,5819,0,360
20260910_103352,WALK_1P_APPROACH,0.035,3978674,40,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.035,3978674,40,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.036,4067656,41,WALK,APPROACH,1,P01,LAB01,0,1,-418,5815,0,360
20260910_103352,WALK_1P_APPROACH,0.036,4067656,41,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.036,4067656,41,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.036,4156636,42,WALK,APPROACH,1,P01,LAB01,0,1,-426,5811,0,360
20260910_103352,WALK_1P_APPROACH,0.036,4156636,42,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.036,4156636,42,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.037,4245647,43,WALK,APPROACH,1,P01,LAB01,0,1,-434,5807,0,360
20260910_103352,WALK_1P_APPROACH,0.037,4245647,43,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.037,4245647,43,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.038,4334444,44,WALK,APPROACH,1,P01,LAB01,0,1,-441,5803,0,360
20260910_103352,WALK_1P_APPROACH,0.038,4334444,44,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.038,4334444,44,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.039,4423738,45,WALK,APPROACH,1,P01,LAB01,0,1,-448,5799,0,360
20260910_103352,WALK_1P_APPROACH,0.039,4423738,45,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.039,4423738,45,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.040,4512815,46,WALK,APPROACH,1,P01,LAB01,0,1,-455,5796,0,360
20260910_103352,WALK_1P_APPROACH,0.040,4512815,46,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.040,4512815,46,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.042,4601674,47,WALK,APPROACH,1,P01,LAB01,0,1,-462,5792,0,360
20260910_103352,WALK_1P_APPROACH,0.042,4601674,47,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.042,4601674,47,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.042,4690750,48,WALK,APPROACH,1,P01,LAB01,0,1,-462,5792,0,360
20260910_103352,WALK_1P_APPROACH,0.042,4690750,48,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.042,4690750,48,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.043,4779765,49,WALK,APPROACH,1,P01,LAB01,0,1,-461,5788,0,360
20260910_103352,WALK_1P_APPROACH,0.043,4779765,49,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.043,4779765,49,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.044,4868745,50,WALK,APPROACH,1,P01,LAB01,0,1,-457,5784,0,360
20260910_103352,WALK_1P_APPROACH,0.044,4868745,50,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.044,4868745,50,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.107,4957609,51,WALK,APPROACH,1,P01,LAB01,0,1,-454,5780,0,360
20260910_103352,WALK_1P_APPROACH,0.107,4957609,51,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.107,4957609,51,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.196,5046685,52,WALK,APPROACH,1,P01,LAB01,0,1,-451,5776,0,360
20260910_103352,WALK_1P_APPROACH,0.196,5046685,52,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.196,5046685,52,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.285,5135662,53,WALK,APPROACH,1,P01,LAB01,0,1,-448,5772,0,360
20260910_103352,WALK_1P_APPROACH,0.285,5135662,53,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.285,5135662,53,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.374,5224738,54,WALK,APPROACH,1,P01,LAB01,0,1,-445,5768,0,360
20260910_103352,WALK_1P_APPROACH,0.374,5224738,54,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.374,5224738,54,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.463,5313723,55,WALK,APPROACH,1,P01,LAB01,0,1,-436,5766,-39,360
20260910_103352,WALK_1P_APPROACH,0.463,5313723,55,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.463,5313723,55,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.552,5402641,56,WALK,APPROACH,1,P01,LAB01,0,1,-430,5762,-64,360
20260910_103352,WALK_1P_APPROACH,0.552,5402641,56,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.552,5402641,56,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.641,5491805,57,WALK,APPROACH,1,P01,LAB01,0,1,-431,5756,-64,360
20260910_103352,WALK_1P_APPROACH,0.641,5491805,57,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.641,5491805,57,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.730,5580668,58,WALK,APPROACH,1,P01,LAB01,0,1,-433,5753,-64,360
20260910_103352,WALK_1P_APPROACH,0.730,5580668,58,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.730,5580668,58,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.819,5669712,59,WALK,APPROACH,1,P01,LAB01,0,1,-432,5746,-64,360
20260910_103352,WALK_1P_APPROACH,0.819,5669712,59,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.819,5669712,59,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.908,5758259,60,WALK,APPROACH,1,P01,LAB01,0,1,-432,5739,-64,360
20260910_103352,WALK_1P_APPROACH,0.908,5758259,60,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.908,5758259,60,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.997,5847647,61,WALK,APPROACH,1,P01,LAB01,0,1,-437,5733,-79,360
20260910_103352,WALK_1P_APPROACH,0.997,5847647,61,WALK,APPROACH,1,P01,LAB01,1,0,0,0,0,0
20260910_103352,WALK_1P_APPROACH,0.997,5847647,61,WALK,APPROACH,1,P01,LAB01,2,0,0,0,0,0
